|p_url|target|comment_author|comment
291|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|osmakarlos|['Paula Andrea Hernández Cely #10']
292|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|angelik0731|['#TeamMedPlus #15 💜 GABRIELA']
293|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|angelik0731|['#TeamMedPlus #14 Gabriela y Sofía Aponte']
294|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|felipe_chumbe|['Paula Cely #10']
295|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|m.d.edward|['#10 Paula Andrea cely']
296|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|celyjessica|['Paula andrea hernandez cely # 10😍😍']
297|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|celyjessica|['Paula Andrés Hernández cely #+0']
298|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|celyjessica|['Paula']
299|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|tellmeiby|['Bella Thaliana Paternina Corrales #16 #teammedplus']
300|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|ingfra23|['Ternurita ! Thaliana Paternina C N.16 #teammedplus']
301|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|erika1524|['Antonella Rugeles #2']
302|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|johannavalenzuelas|['Paula Andrea Cely #10']
303|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|sandrapatob|['#15 Sofia Gabriela']
304|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|albertf____|['Bella Thaliana Paternina Corrales #16 #teammedplus']
305|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|luisfervp16|['Paula Andrea #10']
306|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|luisfervp16|['Paula Andrea Hernández Celys Hermosa']
307|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|__javiernavarro|['Bella Thaliana Paternina Corrales #16 #teammedplus']
308|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|erikabuitrago_1212|['#13']
309|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|livaskyamaris|['Bella Thaliana Paternina Corrales #16 #teammedplus']
310|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|chelsyamaris07|['Bella, Thaliana Paternina Corrales #16 #teammedplus 😍😍😍']
311|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|chelsyamaris07|['Bella, Thaliana Paternina Corrales #16 #teammedplus 😍😍']
312|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|elkinfonseca|['Bella Thaliana Paternina Corrales #16 #teammedplus']
313|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|hanselc_07|['Bella Thaliana Paternina Corrales #16 #teammedplus']
314|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|maria.ce._|['Paula cely # 10']
315|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|lewicash_15|['Bella Thaliana Paternina Corrales #16 #teammedplus']
316|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|golden_brazalet|['Bella Thaliana Paternina Corrales #16 #teammedplus']
317|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|foskarine_ricel_aya_diaz|['Paula Andrea #10']
318|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|picaditas_bq|['Bella Thaliana Paternina Corrales #16 #teammedplus']
319|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|vibes.shopcol|['Bella Thaliana Paternina Corrales #16 #teammedplus']
320|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|tropicalfruits_quilla|['Bella Thaliana Paternina Corrales #16 #teammedplus']
321|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|bri_rodrgz|['Bella Thaliana Paternina Corrales #16 #teammedplus']
322|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|josefz6|['Bella, Thaliana Paternina Corrales #16 #teammedplus']
323|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|josefz6|['Bella. Thaliana Paternina Corrales #16 #teammedplus']
324|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|francymile167|['#teamMedplus#10 Paula Andrea Hernández Cely']
325|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|diana.marcela.108889|['Paula Cely#10']
326|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|myriam_garzon|['Paula Cely #10']
327|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|myriam_garzon|['Paula Cely #10¹0']
328|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|luisaalejandrapr|['Paula Cely #10👏👏👏🔥🔥🔥']
329|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|jorge_paternina_|['Bella Thaliana Paternina Corrales #16 #teammedplus']
330|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|myluggo|['Paula Andrea #10']
331|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|margaumba71|['Paula Cely # 10']
332|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|diiego.f|['Paula Cely #10']
333|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|margaumba71|['#TeamMedPlus # 10 Paula Andrea Hernández Cely']
334|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|carogisell1813|['Paula Andrea Cely #10']
335|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|carolina.bernal.75436|['#TeamMedPlus #10 Paula Andrea Cely']
336|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|arelisgomezarrieta|['Bella Thaliana Paternina Corrales #16 #teammedplus']
337|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|arelisgomezarrieta|['Bella Thaliana Paternina Corrales #16. #teammedplus']
338|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|jenisco|['Bella Thaliana Paternina Corrales #16 #teammedplus']
339|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|jenisco|['Hermosa Thaliana Paternina Corrales #16 #teammedplus']
340|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|sarasofiarodriguezcamargo|['Sara Sofía # 13 👏👏']
341|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|sarasofiarodriguezcamargo|['Sara Sofía n13']
342|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|riro7030|['Sara Sofía N 13😍']
343|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|riro7030|['Sara Sofía n13']
344|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|cely_meli|['Paula Andrea #10']
345|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|alber77944|['Sara Sofía#13']
346|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|alber77944|['Sara Sofía N 13']
347|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|will0545|['Paula Andrea #10']
348|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|blanca.rodriguez.1048|['SaraSofía Rodriguez N13']
349|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|edna.roci|['Sara Sofía número 13']
350|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|edna.roci|['Sara Sofía #13']
351|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|chela0911|['Juan José Ramírez # 9']
352|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|franciscojavier.riverapineda|['#teammedplus Gabriela Aponte #3']
353|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|dadripab|['#teammedplus Gabriela Aponte #3']
354|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|adrianacamachosanchez|['Antonella Rugeles#2!']
355|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|steffiilombana|['#6 Jerónimo huérfano']
356|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|paoalexandra_barreto|['#6 Jerónimo Fernando Huérfano']
357|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|niyicorrea|['#6 Jerónimo Huérfano ❤️']
358|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|saidyjaimes|['#9 Juan José Ramirez Orjuela']
359|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|saidyjaimes|['#9 Juan José Ramires Orjuela']
360|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|andrearada6|['Jerónimo Fernando Huerfano #6😍']
361|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|marcemartinez85|['Jerónimo Fernando Huerfano #6']
362|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|libardoescalante|['#6 Jerónimo Fernando Huérfano']
363|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|uribe.camilo|['# 6 Jerónimo huérfano']
364|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|adriquisu|['Antonela Rugeles #2']
365|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|paolamickey|['#6 Jerónimo Fernando huérfano']
366|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|paolamickey|['#6 Jerónimo']
367|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|mayjir14|['#6 Jerónimo Huérfano 👏']
368|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|mayrapuello|['# 6 Jerónimo Huérfano']
369|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|gruascarreno|['#6 Jerónimo Huérfano']
370|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|gruascarreno|['#6 Jerónimo Huérfano 🙌']
371|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|carmenpineda835|['#9 hol']
372|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|carmenpineda835|['#9 Juan José Ramírez Orjuela']
373|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|mvejess|['#6 Jerónimo Huérfano']
374|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|dayanadeltorol|['#6 Jerónimo huérfano']
375|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|carvajalstela|['Juan David Tarazona #8']
376|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|iendofl|['1 Juan Esteban Chaparro Cely']
377|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|andreath9|['#6 Jerónimo Huérfano#6👏👏']
378|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|carvajalstela|['Juan David Tarazona']
379|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|tinpp2|['#6 Jerónimo huérfano']
380|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|lunavduran_|['Juan José Ramírez #9 <3.']
381|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|jenny_beltran_|['Juan David Tarazona R #8']
382|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|jenny_beltran_|['Juan David Tarazona #8']
383|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|sergioaquintero|['#6 jerónimo huérfano 🙌']
384|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|sergioaquintero|['#6 jerónimo huérfano👏']
385|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|alarconange|['# 6 Jerónimo huérfano']
386|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|jessicaandrades14|['Jerónimo Fernando huérfano #6']
387|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|otra_crespa_|['#6Jerónimo huérfano']
388|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|paoimar|['#6 Jeronimo huérfano ❤️']
389|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|daily_pabon|['Juan David Tarazona #8']
390|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|lauradanielamoralesm|['Juan José Ramirez Orjuela #9']
391|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|juliiana_ramirez0911|['#TeamMedplus #6 Jerónimo Huérfano']
392|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|juliiana_ramirez0911|['#TeamMedplus #6 Jerónimo Huérfano 💕']
393|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|rafaelramosurrea|['👏numero 2 antonella']
394|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|caceres__jd|['#TeamMedplus #6 Jerónimo Huérfano']
395|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|monsalvegayna|['#6 Jerónimo fernando huérfano']
396|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|silvirueda|['#6 Jerónimo Huérfano 🙌🏻']
397|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|dianavillaroel|['#6 Jerónimo Huérfano']
398|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|lizcorreab13|['#6 Jerónimo Huérfano']
399|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|silviasuescun|['#6 jerónimo huérfano']
400|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|bgonzalez51|['#6 Jerónimo Huérfano']
401|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|yescicardenas|['#6 Jerónimo Huérfano!!!']
402|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|janethmartinezsalcedo|['Jerónimo Fernando Huérfano, número 6']
403|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|gennymp|['#6 Jerónimo Huérfano']
404|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|dmonsalve05|['#6 Jerónimo Huérfano']
405|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|patricia.ortiz.96742|['#8 juan David Tarazona rodríguez #teammedplus']
406|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|pedrogonzalez1663|['Juan David Tarazona#8']
407|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|angee_diazj|['#6 jerónimo huérfano']
408|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|luisjesus.01|['#6 Jerónimo Fernando Huerfano 🥰']
409|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|diana__g7|['#6 Jerónimo huérfano']
410|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|paulocaceresc_|['JUAN DAVID TARAZONA # 8']
411|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|julie_th0516|['Juan david tarazona #8']
412|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|briyith20|['Juan david tarazona #8']
413|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|briyith20|['Juan david tarazo']
414|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|memoramirezp|['#teammedplus Juan José Ramírez Orjuela #9']
415|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|jandreagarciab|['Juan David Tarazona R #8 😍😍😍😍']
416|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|jandreagarciab|['Juan DaviD Tarazona R #8 ❤️❤️❤️']
417|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|vandrestg01|['Juan David Tarazona #8']
418|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|yuranyscarrillo|['#6 Jerónimo Huérfano']
419|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|elasticband.music|['#6 Jeronimo fernando huérfano']
420|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|jazmincarvajal3|['Voto para el niño Juan David TARAZONA # 8']
421|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|maconca4039|['JUAN DAVID TARAZONA # 8']
422|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|jazmincarvajal3|['JUAN DAVID TARAZONA #8']
423|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|deisy____lu|['#9 Juan José Ramirez Orjuela Ganador # TeamMedPlus']
424|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|gabrielasaenzvergara|['Juan José Ramírez Orjuela # 9']
425|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|diego.creed|['#2 antonella rugeles #2 2 antonella rugeles']
426|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|andrea_ayala06|['#6 Jerónimo huérfano❤️']
427|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|andrea_ayala06|['Jerónimo❤️']
428|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|melyhd21|['6 .Jerónimo']
429|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|melyhd21|['6. Jerónimo']
430|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|julimontes12|['#6 Jerónimo Huérfano']
431|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|alfonzo_ramirez_|['#2antonella']
432|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|mile_avi|['#6 Jerónimo Fernando Huérfano']
433|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|eveec7|['#6 Jerónimo huérfano']
434|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|_asmr17|['#6 Jerónimo Huérfano🙌']
435|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|oscarolave01|['Jerónimo #6']
436|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|yibeyrodriguez|['#6 Jerónimo Huérfano']
437|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|geraldineir|['#6 Jerónimo']
438|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|divaroxana02|['#TeamMedplus Hanna jhosefin Garcia #4']
439|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|edinson9galvis|['Juan David Tarazona R #8']
440|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|angiekathduarte|['#6 Jerónimo huérfano #TeamMedPlus 😍😍']
441|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|angiekathduarte|['#6 Jerónimo huérfano #TeamMedPlus 🔥🔥👏']
442|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|angiekathduarte|['#6 Jerónimo huérfano #TeamMedPlus 🙌❣️']
443|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|ylc.23|['Juan David Tarazona #8']
444|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|detalleslunaya|['Juan David Tarazona #8']
445|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|cmc16__|['# 6❤️']
446|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|bocados.deamor|['Juan David Tarazona R #8']
447|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|kafa_moda|['Juan David Tarazona R #8']
448|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|zeland_brand|['Juan David Tarazona R #8']
449|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|amparosgonzalez|['Juan David Tarazona R #8']
450|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|paula.mendozav|['#6 jerónimo huerfano']
451|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|mapizjs|['#6 Jerónimo Huérfano 🙌']
452|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|kimberlypachecog|['#6 Jerónimo huérfano 😍😍']
453|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|silviajuliana.91|['#6 Jerónimo huerfano']
454|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|hondaatalaya|['Juan David Tarazona#8']
455|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|hondaatalaya|['Juan David Tarazona #8']
456|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|martha_alexandra_rojas_perez|['Juan David tarazona #8']
457|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|nini.rojas.3386|['Juan David #8']
458|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|martha_alexandra_rojas_perez|['Juan David tarazona']
459|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|oliviabotello21_|['Juan David Tarazona R #8']
460|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|valerb.16|['Juan David Tarazona R #8']
461|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|meyrabautista|['Juan David Tarazona R #8']
462|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|corredorjuank|['Juan David Tarazona#8']
463|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|corredorjuank|['Juan David Tarazona R#8😍']
464|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|osmany.rodriguez|['Juan David Tarazona #8']
465|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|ederrojas3|['Juan David Tarazona #8']
466|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|imjuliarue|['Jeronimo González #7']
467|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|deibyalexis|['Juan David Tarazona R #8']
468|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|gamboacacique|['Juan David Tarazona R #8']
469|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|liliaflorez|['#6 Jerónimo huérfano']
470|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|jossraffaeld12|['#6 Jerónimo Huérfano ✨']
471|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|andrea25c|['#6 jerónimo Huérfano👏']
472|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|karenc2z.3|['#6 Jerónimo huérfano']
473|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|danielatorres023|['#6 Jerónimo huérfano']
474|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|mauricio1094|['#6 Jerónimo Huérfano']
475|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|eddportala|['Jerónimo huérfano #6']
476|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|eddportala|['#j6 jeronimo']
477|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|nana3upegui|['#6 Jerónimo ✨']
478|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|pfredy1|['Foto 2!!']
479|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|cristianluengas90|['#6']
480|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|hmgonzalezp|['#6 Jeronimo']
481|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|herrrrera|['#6!! Jerónimo']
482|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|mariaaprada|['#6 Jerónimo']
483|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|angiegonzalez3|['#TeamMedplus Jerónimo Fernando Huérfano No. 06']
484|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|angieacuna20|['#6 Jerónimo Huérfano Acevedo']
485|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|sandyhernndez|['#6 Jerónimo Huérfano ❤️']
486|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|seguridadguevara1993|['# 2 antonella rugeles']
487|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|pacarual_|['Boto por Antonella ❤️❤️❤️❤️❤️❤️❤️❤️❤️ foto #2']
488|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|laumar1409|['#2 Antonella Rugeles']
489|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|leidyjohadg|['Ladybug 🐞 la más bella, #antonella Rugeles']
490|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|jd.calderong|['#2 Antonella Rugeles']
491|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|tatiana_hernandez26|['#9 Juan José Ramírez Orjuela ❤️❤️']
492|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|alelisu|['2 Antonella Rugeles']
493|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|alelisu|['Antonella No. 2. Preciosa !!']
494|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|dimaju_22|['HANNA JOSEPHINE #4🙌👏👏']
495|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|amordemama_22|['HANNA JOSELINE no. 4']
496|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|malearanda94|['#6 Jerónimo huérfano']
497|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|mariaicipi|['#6 jerónimo huérfano 🎊🎊❤️']
498|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|marce_cardenas_r|['Juan Esteban chaparro cely #1']
499|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|melissa.ardila29|['#6 Jerónimo Huérfano']
500|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|kapp77|['Jerónimo Fernando huérfano #6']
501|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|linamar_ov|['#6 Jerónimo Huérfano Acevedo #Teammedplus 🙌']
502|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|linamar_ov|['#6 Jerónimo Huérfano Acevedo #Teammedplus❤️']
503|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|linamar_ov|['#6 Jerónimo Huérfano Acevedo #Teammedplus']
504|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|chela0911|['#9 Juan Jose Ramirez Orjuela']
505|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|qulntana|['#6']
506|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|yuranit28|['#6jeronimo huérfano']
507|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|tatirojasfdez|['#6 Jerónimo Huérfano']
508|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|nanypinz|['Antonella Rugeles #2']
509|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|_yara_o_|['Antonella rugeles #2']
510|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|lore_triana|['Juan jose Ramirez orjuela # 9']
511|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|osmakarlos|['Juan Esteban chaparro #1']
512|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|lalyszar24|['Juan estaban chaparro #1']
513|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|katerinnegr|['Juan Esteban Chaparro #1']
514|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|claufonsecac|['#6 Jerónimo Fernando Huérfano']
515|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|carolita_arcila_|['Juan José Ramírez O #9']
516|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|adriseb20|['9 Juan Jose Ramirez Orjuela']
517|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|oscarmejia0622|['Juan José Ramírez Orjuela #9']
518|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|orlandorugelespeluqueria|['Nella Antnella Rugeles #2']
519|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|rebe_mujica|['#TeamMedplus #6 Jerónimo Huérfano']
520|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|cat_becca_7|['#4 Hanna Garcia']
521|https://www.instagram.com/p/CVyoGUIF7NX/|medplus.mp|aroldosinh|['voto #6 Jerónimo Fernando huérfano']
